object_id,level,ctype,mode_id,pred_deg,emp_deg,rho,seed_count
obj_17_pumpkin5,0.75,joint,4,1.254195954058291,764.9078103894653,0.7973235735326916,20
obj_17_pumpkin5,1.0,joint,0,1682.2516002554803,11518.84195004957,0.0005944414021351693,20
obj_17_pumpkin5,1.0,joint,1,2.7509812478187006,4984.0073857607385,0.36350665813986077,20
obj_17_pumpkin5,1.0,joint,2,2.279009494876937,1833.505844534295,0.4387871144231448,20
obj_17_pumpkin5,1.0,joint,3,1.4389152879921754,875.448915564628,0.6949679444961445,20
obj_17_pumpkin5,1.0,joint,4,1.293689706441599,656.0228254846974,0.7729828837786635,20
obj_18_fabric_hat,0.1,joint,0,5.830803600744205,368.0868961115646,0.17150294684464534,20
obj_18_fabric_hat,0.1,joint,1,1.7018843501540801,93.32052255405324,0.5875839917732747,20
obj_18_fabric_hat,0.1,joint,2,1.2969688934439194,23.893515055195234,0.7710285150668802,20
obj_18_fabric_hat,0.1,joint,3,1.147355673316637,16.293727645812915,0.8715693165218079,20
obj_18_fabric_hat,0.1,joint,4,1.0628757024044562,10.428707396695897,0.9408437860963256,20
obj_18_fabric_hat,0.2,joint,0,17.232315395971327,553.6285012842676,0.05803050704572097,20
obj_18_fabric_hat,0.2,joint,1,2.029376374180667,884.111439138705,0.49276221637483897,20
obj_18_fabric_hat,0.2,joint,2,1.402795208079199,137.60643720761237,0.7128624294128199,20
obj_18_fabric_hat,0.2,joint,3,1.2342391955485563,104.87350776682463,0.8102157212367178,20
obj_18_fabric_hat,0.2,joint,4,1.0896720251808576,21.502240372324916,0.9177073255909508,20
obj_18_fabric_hat,0.35,joint,0,45.31858677247581,3377.0408129141742,0.02206600141837055,20
obj_18_fabric_hat,0.35,joint,1,2.215836488922494,1659.630831910387,0.45129683755965,20
obj_18_fabric_hat,0.35,joint,2,1.465405311456985,983.9973442725832,0.6824050603486254,20
obj_18_fabric_hat,0.35,joint,3,1.287271540542389,239.85951108019128,0.7768368743541493,20
obj_18_fabric_hat,0.35,joint,4,1.1049434659023838,99.74026794008935,0.9050236784588082,20
obj_18_fabric_hat,0.5,joint,0,86.39352686072142,4207.67211539124,0.01157494127554419,20
obj_18_fabric_hat,0.5,joint,1,2.3125844851963593,667.8246056934026,0.43241663446301765,20
obj_18_fabric_hat,0.5,joint,2,1.4994074912010487,1172.1456840976482,0.6669301079715058,20
obj_18_fabric_hat,0.5,joint,3,1.3140099839705592,808.8530611412414,0.7610292251952975,20
obj_18_fabric_hat,0.5,joint,4,1.1136178297938897,109.90638408015461,0.8979741283282809,20
obj_18_fabric_hat,0.75,joint,0,183.05208771460613,3022.165596435741,0.005462925949028702,20
